X.1,SIndex,FullId,Station,Time,X,Y,Z,HPE,HPEm,RMSE,SensorValu,SensorUnit,nBasic,RxDetected,nRxDetecte,RxUsed,nRxUsed,Longitude,Latitude,DateTime,DateTimeLo,habitat
11,44382,A69-1604-28093,NA,2024/06/22 03:23:30.788,5041.619999999999891,5087.520000000000437,-1,2.217500000000000,NA,0.091200000000000,NA,NA,11,484753 487450 486916 486914 486919 486918 486912 488550 486909 486915 486917,11,484753 487450 486916 486914 486919 486918,6,-88.295516899999996,30.387106100000000,2024/06/22 03:23:30.788,2024/06/21 22:23:30.788,
12,44397,A69-1604-28093,NA,2024/06/22 03:25:53.814,5041.020000000000437,5087.189999999999600,-1,2.214100000000000,NA,0.162600000000000,NA,NA,11,484753 487450 486916 486914 486919 486918 486912 488550 486909 486915 486917,11,484753 487450 486916 486914 486919 486918,6,-88.295523200000005,30.387103100000001,2024/06/22 03:25:53.814,2024/06/21 22:25:53.814,
13,44408,A69-1604-28093,NA,2024/06/22 03:28:36.235,5039.350000000000364,5086.109999999999673,-1,2.121200000000000,NA,0.130200000000000,NA,NA,12,484753 487450 486916 486914 486918 486919 486912 488550 486909 486915 486917,11,484753 487450 486916 486914 486918 486919,6,-88.295540599999995,30.387093400000001,2024/06/22 03:28:36.235,2024/06/21 22:28:36.235,
14,44420,A69-1604-28093,NA,2024/06/22 03:30:57.381,5039.619999999999891,5086.539999999999964,-1,2.129800000000000,NA,0.130800000000000,NA,NA,12,484753 487450 486916 486914 486919 486918 486912 488550 486909 486915 486917,11,484753 487450 486916 486914 486919 486918,6,-88.295537800000005,30.387097300000001,2024/06/22 03:30:57.381,2024/06/21 22:30:57.381,
15,44431,A69-1604-28093,NA,2024/06/22 03:33:36.075,5040.149999999999636,5084.949999999999818,-1,4.757900000000000,NA,0.076700000000000,NA,NA,7,486916 486918 486912 486915 486917,5,486916 486918 486912 486915 486917,5,-88.295532199999997,30.387082899999999,2024/06/22 03:33:36.075,2024/06/21 22:33:36.075,
16,44456,A69-1604-28093,NA,2024/06/22 03:38:13.914,5042.079999999999927,5086.390000000000327,-1,2.200700000000000,NA,0.174100000000000,NA,NA,11,484753 487450 486916 486914 486919 486918 486912 488550 486909 486915 486917,11,484753 487450 486916 486914 486919 486918,6,-88.295512200000005,30.387096000000000,2024/06/22 03:38:13.914,2024/06/21 22:38:13.914,
17,44480,A69-1604-28093,NA,2024/06/22 03:43:23.357,5038.029999999999745,5082.939999999999600,-1,2.083900000000000,NA,0.175600000000000,NA,NA,12,487450 484753 486916 486914 486918 486919 486912 486909 488550 486917,10,487450 484753 486916 486914 486918 486919,6,-88.295554300000006,30.387064800000001,2024/06/22 03:43:23.357,2024/06/21 22:43:23.357,
18,44496,A69-1604-28093,NA,2024/06/22 03:46:10.038,5037.890000000000327,5080.220000000000255,-1,2.017300000000000,NA,0.102800000000000,NA,NA,12,487450 484753 486916 486914 486918 486919 486912 486909 488550 486915 486917,11,487450 484753 486916 486914 486918 486919,6,-88.295555699999994,30.387040299999999,2024/06/22 03:46:10.038,2024/06/21 22:46:10.038,
19,44509,A69-1604-28093,NA,2024/06/22 03:48:39.590,5036.119999999999891,5076.649999999999636,-1,2.023300000000000,NA,0.134400000000000,NA,NA,12,487450 484753 486916 486918 486914 486919 486909 486912 488550 486915 486917,11,487450 484753 486916 486918 486914 486919,6,-88.295574200000004,30.387008099999999,2024/06/22 03:48:39.590,2024/06/21 22:48:39.590,
20,44543,A69-1604-28093,NA,2024/06/22 03:56:52.037,5036.539999999999964,5074.329999999999927,-1,3.100500000000000,NA,0.061800000000000,NA,NA,5,484753 486916 486919 486909 486912,5,484753 486916 486919 486909 486912,5,-88.295569799999996,30.386987099999999,2024/06/22 03:56:52.037,2024/06/21 22:56:52.037,
21,44560,A69-1604-28093,NA,2024/06/22 03:59:48.754,5036.930000000000291,5073.470000000000255,-1,5.849000000000000,NA,0.094800000000000,NA,NA,5,486918 486909 488550 486915 486917,5,486918 486909 488550 486915 486917,5,-88.295565699999997,30.386979400000001,2024/06/22 03:59:48.754,2024/06/21 22:59:48.754,
22,44572,A69-1604-28093,NA,2024/06/22 04:02:38.444,5035.529999999999745,5072.960000000000036,-1,3.429500000000000,NA,0.071800000000000,NA,NA,12,486918 486919 486909 486912 486915 486917,6,486918 486919 486909 486912 486915 486917,6,-88.295580299999997,30.386974800000001,2024/06/22 04:02:38.444,2024/06/21 23:02:38.444,
23,44585,A69-1604-28093,NA,2024/06/22 04:05:14.336,5035.939999999999600,5073.600000000000364,-1,2.030900000000000,NA,0.115500000000000,NA,NA,12,487450 484753 486916 486918 486919 486914 486909 486912 488550 486917,10,487450 484753 486916 486918 486919 486914,6,-88.295576100000005,30.386980600000001,2024/06/22 04:05:14.336,2024/06/21 23:05:14.336,
24,44597,A69-1604-28093,NA,2024/06/22 04:07:22.637,5035.649999999999636,5073.670000000000073,-1,2.031400000000000,NA,0.020400000000000,NA,NA,12,487450 484753 486916 486918 486919 486914 486909 486912 488550 486917,10,487450 484753 486916 486918 486919 486914,6,-88.295579099999998,30.386981200000001,2024/06/22 04:07:22.637,2024/06/21 23:07:22.637,
25,44610,A69-1604-28093,NA,2024/06/22 04:09:35.357,5035.970000000000255,5073.699999999999818,-1,2.026800000000000,NA,0.079400000000000,NA,NA,12,487450 484753 486916 486918 486919 486914 486909 486912 488550 486917,10,487450 484753 486916 486918 486919 486914,6,-88.295575799999995,30.386981500000001,2024/06/22 04:09:35.357,2024/06/21 23:09:35.357,
26,44620,A69-1604-28093,NA,2024/06/22 04:11:57.183,5035.500000000000000,5074.329999999999927,-1,2.033500000000000,NA,0.079100000000000,NA,NA,12,487450 484753 486916 486918 486919 486914 486909 486912 488550 486915 486917,11,487450 484753 486916 486918 486919 486914,6,-88.295580599999994,30.386987099999999,2024/06/22 04:11:57.183,2024/06/21 23:11:57.183,
27,44635,A69-1604-28093,NA,2024/06/22 04:14:37.016,5036.229999999999563,5074.149999999999636,-1,2.019200000000000,NA,0.154200000000000,NA,NA,12,487450 484753 486916 486918 486919 486914 486909 486912 488550 486917,10,487450 484753 486916 486918 486919 486914,6,-88.295573099999999,30.386985599999999,2024/06/22 04:14:37.016,2024/06/21 23:14:37.016,
28,44645,A69-1604-28093,NA,2024/06/22 04:16:53.225,5037.390000000000327,5074.949999999999818,-1,2.005500000000000,NA,0.159900000000000,NA,NA,12,487450 484753 486916 486918 486919 486914 486909 486912 488550 486915 486917,11,487450 484753 486916 486918 486919 486914,6,-88.295561000000006,30.386992800000002,2024/06/22 04:16:53.225,2024/06/21 23:16:53.225,
29,44671,A69-1604-28093,NA,2024/06/22 04:22:15.507,5041.470000000000255,5080.050000000000182,-1,1.956000000000000,NA,0.126500000000000,NA,NA,12,484753 487450 486916 486914 486919 486918 486909 486912 488550 486915,10,484753 487450 486916 486914 486919 486918,6,-88.295518500000000,30.387038700000002,2024/06/22 04:22:15.507,2024/06/21 23:22:15.507,
30,44687,A69-1604-28093,NA,2024/06/22 04:24:59.147,5041.100000000000364,5081.289999999999964,-1,1.987400000000000,NA,0.108500000000000,NA,NA,12,484753 487450 486916 486914 486919 486918 486912 486909 488550 486915 486917,11,484753 487450 486916 486914 486919 486918,6,-88.295522300000002,30.387049900000001,2024/06/22 04:24:59.147,2024/06/21 23:24:59.147,
31,44694,A69-1604-28093,NA,2024/06/22 04:27:22.608,5040.600000000000364,5081.500000000000000,-1,2.099200000000000,NA,0.079900000000000,NA,NA,12,484753 487450 486916 486914 486918 486912 486909 488550 486915 486917,10,484753 487450 486916 486914 486918 486912,6,-88.295527500000006,30.387051799999998,2024/06/22 04:27:22.608,2024/06/21 23:27:22.608,
32,44708,A69-1604-28093,NA,2024/06/22 04:30:05.977,5039.840000000000146,5082.300000000000182,-1,2.024400000000000,NA,0.170800000000000,NA,NA,12,484753 487450 486916 486914 486918 486919 486912 486909 488550 486917,10,484753 487450 486916 486914 486918 486919,6,-88.295535500000000,30.387059000000001,2024/06/22 04:30:05.977,2024/06/21 23:30:05.977,
33,44718,A69-1604-28093,NA,2024/06/22 04:32:29.240,5039.010000000000218,5080.699999999999818,-1,2.003300000000000,NA,0.075200000000000,NA,NA,12,484753 487450 486916 486914 486918 486919 486912 486909 488550 486915 486917,11,484753 487450 486916 486914 486918 486919,6,-88.295544100000001,30.387044700000001,2024/06/22 04:32:29.240,2024/06/21 23:32:29.240,
34,44730,A69-1604-28093,NA,2024/06/22 04:35:12.118,5038.960000000000036,5080.840000000000146,-1,2.327800000000000,NA,0.128000000000000,NA,NA,8,484753 487450 486916 486914 486919 486912 488550 486915 486917,9,484753 487450 486916 486914 486919 486912,6,-88.295544699999994,30.387045799999999,2024/06/22 04:35:12.118,2024/06/21 23:35:12.118,
35,44756,A69-1604-28093,NA,2024/06/22 04:40:14.514,5039.029999999999745,5081.689999999999600,-1,2.024100000000000,NA,0.074900000000000,NA,NA,12,484753 487450 486916 486914 486918 486919 486912 486909 488550 486915 486917,11,484753 487450 486916 486914 486918 486919,6,-88.295543899999998,30.387053600000002,2024/06/22 04:40:14.514,2024/06/21 23:40:14.514,
36,44817,A69-1604-28093,NA,2024/06/22 04:50:47.150,5043.989999999999782,5090.180000000000291,-1,2.271400000000000,NA,0.091300000000000,NA,NA,7,484753 487450 486916 486914 486919 486912 486918 488550 486909,9,484753 487450 486916 486914 486919 486912,6,-88.295492300000006,30.387130200000001,2024/06/22 04:50:47.150,2024/06/21 23:50:47.150,
37,44829,A69-1604-28093,NA,2024/06/22 04:53:22.076,5042.600000000000364,5088.350000000000364,-1,2.247500000000000,NA,0.118800000000000,NA,NA,11,484753 487450 486916 486914 486919 486918 486912 488550 486909 486915 486917,11,484753 487450 486916 486914 486919 486918,6,-88.295506700000004,30.387113599999999,2024/06/22 04:53:22.076,2024/06/21 23:53:22.076,
38,44839,A69-1604-28093,NA,2024/06/22 04:55:28.239,5045.699999999999818,5085.840000000000146,-1,2.201400000000000,NA,0.143800000000000,NA,NA,11,484753 487450 486916 486914 486919 486918 486912 488550 486909 486915 486917,11,484753 487450 486916 486914 486919 486918,6,-88.295474499999997,30.387091000000002,2024/06/22 04:55:28.239,2024/06/21 23:55:28.239,
39,44862,A69-1604-28093,NA,2024/06/22 04:59:50.121,5042.770000000000437,5085.510000000000218,-1,2.160900000000000,NA,0.008800000000000,NA,NA,11,484753 487450 486916 486914 486919 486918 486912 488550 486909 486917,10,484753 487450 486916 486914 486919 486918,6,-88.295505000000006,30.387087999999999,2024/06/22 04:59:50.121,2024/06/21 23:59:50.121,
40,44889,A69-1604-28093,NA,2024/06/22 05:04:56.270,5040.399999999999636,5082.949999999999818,-1,2.024000000000000,NA,0.027500000000000,NA,NA,12,484753 487450 486916 486914 486919 486918 486912 486909 488550 486915 486917,11,484753 487450 486916 486914 486919 486918,6,-88.295529700000003,30.387064899999999,2024/06/22 05:04:56.270,2024/06/22 00:04:56.270,
41,44901,A69-1604-28093,NA,2024/06/22 05:07:18.329,5042.350000000000364,5087.329999999999927,-1,2.209500000000000,NA,0.054400000000000,NA,NA,11,484753 487450 486916 486914 486919 486918 486912 488550 486915 486917,10,484753 487450 486916 486914 486919 486918,6,-88.295509400000000,30.387104399999998,2024/06/22 05:07:18.329,2024/06/22 00:07:18.329,
42,44926,A69-1604-28093,NA,2024/06/22 05:12:16.497,5047.010000000000218,5098.579999999999927,-1,2.384100000000000,NA,0.571900000000000,NA,NA,7,484753 487450 486914 486916 488550 486919 486912 486918 486909 486915 486917,11,484753 487450 486914 486916 488550 486919,6,-88.295460899999995,30.387205900000001,2024/06/22 05:12:16.497,2024/06/22 00:12:16.497,
50,54687,A69-1604-28093,NA,2024/06/23 21:03:39.686,5000.649999999999636,5144.000000000000000,-1,7.274800000000000,NA,0.090500000000000,NA,NA,7,488550 486914 487450 484753 486916,5,488550 486914 487450 484753 486916,5,-88.295943199999996,30.387615600000000,2024/06/23 21:03:39.686,2024/06/23 16:03:39.686,
57,54905,A69-1604-28093,NA,2024/06/23 22:00:52.101,5014.460000000000036,5109.640000000000327,-1,8.323600000000004,NA,0.000000000000000,NA,NA,1,487450 486912 488550,3,487450 486912 488550,3,-88.295799500000001,30.387305699999999,2024/06/23 22:00:52.101,2024/06/23 17:00:52.101,
60,55118,A69-1604-28093,NA,2024/06/23 23:00:34.864,5041.670000000000073,5081.619999999999891,-1,1.990800000000000,NA,0.132300000000000,NA,NA,12,484753 487450 486916 486914 486919 486918 486909 486917,8,484753 487450 486916 486914 486919 486918,6,-88.295516399999997,30.387053000000002,2024/06/23 23:00:34.864,2024/06/23 18:00:34.864,
61,55126,A69-1604-28093,NA,2024/06/23 23:03:29.450,5023.600000000000364,5097.529999999999745,-1,5.316800000000000,NA,0.185600000000000,NA,NA,4,487450 484753 486914 486918 486909,5,487450 484753 486914 486918 486909,5,-88.295704499999999,30.387196500000002,2024/06/23 23:03:29.450,2024/06/23 18:03:29.450,
62,55135,A69-1604-28093,NA,2024/06/23 23:06:15.168,5002.220000000000255,5094.380000000000109,-1,2.312700000000000,NA,0.167400000000000,NA,NA,8,487450 486912 486914 486915 486918 486909,6,487450 486912 486914 486915 486918 486909,6,-88.295926899999998,30.387168100000000,2024/06/23 23:06:15.168,2024/06/23 18:06:15.168,
63,55145,A69-1604-28093,NA,2024/06/23 23:08:42.860,5038.140000000000327,5097.159999999999854,-1,2.288400000000000,NA,0.289900000000000,NA,NA,9,484753 487450 486914 486916 488550 486918 486909 486917,8,484753 487450 486914 486916 488550 486918,6,-88.295553200000001,30.387193100000001,2024/06/23 23:08:42.860,2024/06/23 18:08:42.860,
65,55170,A69-1604-28093,NA,2024/06/23 23:16:29.827,5051.649999999999636,5100.399999999999636,-1,5.351400000000000,NA,0.224900000000000,NA,NA,2,484753 486914 486916 486919 486918,5,486914 486916 486919 486918,4,-88.295412600000006,30.387222300000001,2024/06/23 23:16:29.827,2024/06/23 18:16:29.827,
66,55178,A69-1604-28093,NA,2024/06/23 23:18:57.524,5061.260000000000218,5102.680000000000291,-1,12.959300000000001,NA,0.216800000000000,NA,NA,1,484753 486914 486916 486919 486909,5,486914 486919 486909,3,-88.295312600000003,30.387242900000000,2024/06/23 23:18:57.524,2024/06/23 18:18:57.524,
67,55186,A69-1604-28093,NA,2024/06/23 23:21:49.065,5047.789999999999964,5113.720000000000255,-1,3.607200000000000,NA,0.179100000000000,NA,NA,5,486914 484753 487450 486916 488550,5,486914 484753 487450 486916 488550,5,-88.295452800000007,30.387342499999999,2024/06/23 23:21:49.065,2024/06/23 18:21:49.065,
68,55196,A69-1604-28093,NA,2024/06/23 23:24:28.691,5017.609999999999673,5112.279999999999745,-1,3.934900000000000,NA,0.043400000000000,NA,NA,4,487450 486914 488550 484753,4,487450 486914 488550 484753,4,-88.295766799999996,30.387329500000000,2024/06/23 23:24:28.691,2024/06/23 18:24:28.691,
69,55215,A69-1604-28093,NA,2024/06/23 23:29:11.472,5045.170000000000073,5093.670000000000073,-1,2.806700000000000,NA,0.488400000000000,NA,NA,9,484753 487450 486916 486914 488550 486909,6,484753 487450 486916 486914 488550 486909,6,-88.295480100000006,30.387161599999999,2024/06/23 23:29:11.472,2024/06/23 18:29:11.472,
71,55232,A69-1604-28093,NA,2024/06/23 23:34:40.561,5034.819999999999709,5078.819999999999709,-1,2.390600000000000,NA,0.035900000000000,NA,NA,10,487450 484753 486916 486914 486918 486919 486909 486917,8,487450 484753 486916 486914 486918 486919,6,-88.295587699999999,30.387027600000000,2024/06/23 23:34:40.561,2024/06/23 18:34:40.561,
72,55245,A69-1604-28093,NA,2024/06/23 23:36:53.287,5027.539999999999964,5081.970000000000255,-1,4.919300000000000,NA,0.225700000000000,NA,NA,10,487450 484753 486916 486918 486909 486917,6,487450 484753 486916 486918 486909 486917,6,-88.295663399999995,30.387056000000001,2024/06/23 23:36:53.287,2024/06/23 18:36:53.287,
73,55254,A69-1604-28093,NA,2024/06/23 23:39:15.137,5034.739999999999782,5082.529999999999745,-1,2.491800000000000,NA,0.053100000000000,NA,NA,10,487450 484753 486916 486914 486918 486919 486912 486909 486917,9,487450 484753 486916 486914 486918 486919,6,-88.295588499999994,30.387061100000000,2024/06/23 23:39:15.137,2024/06/23 18:39:15.137,
77,55296,A69-1604-28093,NA,2024/06/23 23:49:33.308,5011.970000000000255,5057.590000000000146,-1,2.165000000000000,NA,0.141800000000000,NA,NA,12,487450 486918 486916 486909 486915 486912 486917 486914,8,487450 486918 486916 486909 486915 486912,6,-88.295825500000007,30.386836200000001,2024/06/23 23:49:33.308,2024/06/23 18:49:33.308,
79,55329,A69-1604-28093,NA,2024/06/23 23:57:22.615,5035.560000000000400,5050.140000000000327,-1,2.215500000000000,NA,0.180900000000000,NA,NA,14,486916 486918 486909 486915 486912 486917,6,486916 486918 486909 486915 486912 486917,6,-88.295580000000001,30.386768900000000,2024/06/23 23:57:22.615,2024/06/23 18:57:22.615,
81,55357,A69-1604-28093,NA,2024/06/24 00:04:38.879,5009.180000000000291,5057.750000000000000,-1,2.253300000000000,NA,0.175500000000000,NA,NA,12,487450 486918 486916 486909 486915 484753 486912 486917,8,487450 486918 486916 486909 486915 484753,6,-88.295854500000004,30.386837600000000,2024/06/24 00:04:38.879,2024/06/23 19:04:38.879,
84,55388,A69-1604-28093,NA,2024/06/24 00:12:33.545,5039.039999999999964,5081.020000000000437,-1,2.038500000000000,NA,0.217000000000000,NA,NA,12,484753 487450 486916 486914 486918 486919 486912 486909 488550 486915,10,484753 487450 486916 486914 486918 486919,6,-88.295543800000004,30.387047500000001,2024/06/24 00:12:33.545,2024/06/23 19:12:33.545,
85,55403,A69-1604-28093,NA,2024/06/24 00:17:02.542,5037.289999999999964,5079.149999999999636,-1,2.281400000000000,NA,0.205700000000000,NA,NA,14,487450 484753 486916 486914 486918 486909 486915,7,487450 484753 486916 486914 486918 486909,6,-88.295562000000004,30.387030700000000,2024/06/24 00:17:02.542,2024/06/23 19:17:02.542,
86,55423,A69-1604-28093,NA,2024/06/24 00:22:35.830,5031.460000000000036,5081.869999999999891,-1,2.621300000000000,NA,0.238200000000000,NA,NA,10,487450 484753 486916 486914 486918 486919 486909,7,487450 484753 486916 486914 486918 486919,6,-88.295622600000002,30.387055199999999,2024/06/24 00:22:35.830,2024/06/23 19:22:35.830,
87,55451,A69-1604-28093,NA,2024/06/24 00:28:26.422,5050.239999999999782,5093.470000000000255,-1,2.954600000000000,NA,0.187300000000000,NA,NA,10,484753 486916 487450 486914 488550 486918 486915,7,484753 486916 487450 486914 488550 486918,6,-88.295427300000000,30.387159799999999,2024/06/24 00:28:26.422,2024/06/23 19:28:26.422,
88,55460,A69-1604-28093,NA,2024/06/24 00:31:07.939,5039.210000000000036,5089.609999999999673,-1,2.397400000000000,NA,0.138400000000000,NA,NA,12,484753 487450 486916 486914 486918 488550 486909 486915 486917,9,484753 487450 486916 486914 486918 488550,6,-88.295542100000006,30.387125000000001,2024/06/24 00:31:07.939,2024/06/23 19:31:07.939,
89,55467,A69-1604-28093,NA,2024/06/24 00:33:27.202,5027.640000000000327,5095.149999999999636,-1,4.467900000000000,NA,0.063700000000000,NA,NA,3,484753 486914 486918 486915,4,484753 486914 486918 486915,4,-88.295662399999998,30.387174999999999,2024/06/24 00:33:27.202,2024/06/23 19:33:27.202,
